DATABASE KODE SKU,,3,4,5,6,7,8,9,10,11
,,,,,,,,,,
Kode Variant(*),Kode(*),Japit Fashion,Nama Barang,Nama Variant(*),Ukuran(*),Tier,Gender,Seri,Series,Version
M1AZZ43XR7,M1AZZXR7,Fashion,MEN XANDER 7 NAVY GREY,"MEN XANDER 7, 43/44, NAVY GREY",43/44,6,MEN,XANDERV1,XANDER,V0
BGCO2B-HKP1,BGCO2B-HKP,Jepit,ZUMA X HELKITYP 1 PINK,"ZUMA X HELKITYP 1 , 21/22, PINK",21/22,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
BGCO2B-HKP2,BGCO2B-HKP,Jepit,ZUMA X HELKITYP 1 PINK,"ZUMA X HELKITYP 1, 23/24, PINK",23/24,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
BGCO2B-HKP3,BGCO2B-HKP,Jepit,ZUMA X HELKITYP 1 PINK,"ZUMA X HELKITYP 1, 25/26, PINK",25/26,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
BGCO2B-HKT1,BGCO2B-HKT,Jepit,ZUMA X HELKITYT 2 TOSCA,"ZUMA X HELKITYT 2, 21/22 , TOSCA",21/22,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
BGCO2B-HKT2,BGCO2B-HKT,Jepit,ZUMA X HELKITYT 2 TOSCA,"ZUMA X HELKITYT 2, 23/24 , TOSCA",23/24,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
BGCO2B-HKT3,BGCO2B-HKT,Jepit,ZUMA X HELKITYT 2 TOSCA,"ZUMA X HELKITYT 2, 25/26 , TOSCA",25/26,0,BABY,HELLOKITTYV1,HELLOKITTY,V1
L1SG01Z36,L1SG01,Fashion,"LADIES SURFER GIRL 1, GREY","LADIES SURFER GIRL 1, 36, GREY",36,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG01Z37,L1SG01,Fashion,"LADIES SURFER GIRL 1, GREY","LADIES SURFER GIRL 1, 37, GREY",37,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG01Z38,L1SG01,Fashion,"LADIES SURFER GIRL 1, GREY","LADIES SURFER GIRL 1, 38, GREY",38,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG01Z39,L1SG01,Fashion,"LADIES SURFER GIRL 1, GREY","LADIES SURFER GIRL 1, 39, GREY",39,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG01Z40,L1SG01,Fashion,"LADIES SURFER GIRL 1, GREY","LADIES SURFER GIRL 1, 40, GREY",40,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG02Z36,L1SG02,Fashion,"LADIES SURFER GIRL 2, NAVY","LADIES SURFER GIRL 2, 36, NAVY",36,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG02Z37,L1SG02,Fashion,"LADIES SURFER GIRL 2, NAVY","LADIES SURFER GIRL 2, 37, NAVY",37,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG02Z38,L1SG02,Fashion,"LADIES SURFER GIRL 2, NAVY","LADIES SURFER GIRL 2, 38, NAVY",38,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG02Z39,L1SG02,Fashion,"LADIES SURFER GIRL 2, NAVY","LADIES SURFER GIRL 2, 39, NAVY",39,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG02Z40,L1SG02,Fashion,"LADIES SURFER GIRL 2, NAVY","LADIES SURFER GIRL 2, 40, NAVY",40,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG03Z36,L1SG03,Fashion,"LADIES SURFER GIRL 3, ROSE","LADIES SURFER GIRL 3, 36, ROSE",36,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG03Z37,L1SG03,Fashion,"LADIES SURFER GIRL 3, ROSE","LADIES SURFER GIRL 3, 37, ROSE",37,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG03Z38,L1SG03,Fashion,"LADIES SURFER GIRL 3, ROSE","LADIES SURFER GIRL 3, 38, ROSE",38,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG03Z39,L1SG03,Fashion,"LADIES SURFER GIRL 3, ROSE","LADIES SURFER GIRL 3, 39, ROSE",39,3,LADIES,SURFERGRIL,SURFERGRIL,V0
L1SG03Z40,L1SG03,Fashion,"LADIES SURFER GIRL 3, ROSE","LADIES SURFER GIRL 3, 40, ROSE",40,3,LADIES,SURFERGRIL,SURFERGRIL,V0
K2LE01Z26,K2LE01,Jepit,"KIDS ZUMA LEEVIERRA 1, BUCKTHORN","KIDS ZUMA LEEVIERRA 1, 25/26, BUCKTHORN",25/26,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE01Z28,K2LE01,Jepit,"KIDS ZUMA LEEVIERRA 1, BUCKTHORN","KIDS ZUMA LEEVIERRA 1, 27/28, BUCKTHORN",27/28,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE01Z30,K2LE01,Jepit,"KIDS ZUMA LEEVIERRA 1, BUCKTHORN","KIDS ZUMA LEEVIERRA 1, 29/30, BUCKTHORN",29/30,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE01Z32,K2LE01,Jepit,"KIDS ZUMA LEEVIERRA 1, BUCKTHORN","KIDS ZUMA LEEVIERRA 1, 31/32, BUCKTHORN",31/32,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE01Z34,K2LE01,Jepit,"KIDS ZUMA LEEVIERRA 1, BUCKTHORN","KIDS ZUMA LEEVIERRA 1, 33/34, BUCKTHORN",33/34,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE02Z28,K2LE02,Jepit,"KIDS ZUMA LEEVIERRA 2, PLAID","KIDS ZUMA LEEVIERRA 2, 27/28, PLAID",27/28,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE02Z30,K2LE02,Jepit,"KIDS ZUMA LEEVIERRA 2, PLAID","KIDS ZUMA LEEVIERRA 2, 29/30, PLAID",29/30,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE02Z32,K2LE02,Jepit,"KIDS ZUMA LEEVIERRA 2, PLAID","KIDS ZUMA LEEVIERRA 2, 31/32, PLAID",31/32,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE02Z34,K2LE02,Jepit,"KIDS ZUMA LEEVIERRA 2, PLAID","KIDS ZUMA LEEVIERRA 2, 33/34, PLAID",33/34,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE03Z28,K2LE03,Jepit,"KIDS ZUMA LEEVIERRA 3, SUNSHINE","KIDS ZUMA LEEVIERRA 3, 27/28, SUNSHINE",27/28,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE03Z30,K2LE03,Jepit,"KIDS ZUMA LEEVIERRA 3, SUNSHINE","KIDS ZUMA LEEVIERRA 3, 29/30, SUNSHINE",29/30,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE03Z32,K2LE03,Jepit,"KIDS ZUMA LEEVIERRA 3, SUNSHINE","KIDS ZUMA LEEVIERRA 3, 31/32, SUNSHINE",31/32,4,KIDS,LEEVIERRA,LEEVIERRA,V0
K2LE03Z34,K2LE03,Jepit,"KIDS ZUMA LEEVIERRA 3, SUNSHINE","KIDS ZUMA LEEVIERRA 3, 33/34, SUNSHINE",33/34,4,KIDS,LEEVIERRA,LEEVIERRA,V0
Z2MF02Z21,Z2MF02,Jepit,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE","BABY BOYS COLLAB 2, 21/22, DISNEY MICKEY & FRIENDS BLUE",21/22,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF02Z23,Z2MF02,Jepit,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE","BABY BOYS COLLAB 2, 23/24, DISNEY MICKEY & FRIENDS BLUE",23/24,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF02Z25,Z2MF02,Jepit,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE","BABY BOYS COLLAB 2, 25/26, DISNEY MICKEY & FRIENDS BLUE",25/26,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
M1SL14Z40,M1SL14,Fashion,"MEN SLIDE MAX 14, BLACK","MEN SLIDE MAX 14, 40, BLACK",40,2,MEN,SLIDEV1,SLIDE,V0
M1SL14Z41,M1SL14,Fashion,"MEN SLIDE MAX 14, BLACK","MEN SLIDE MAX 14, 41, BLACK",41,2,MEN,SLIDEV1,SLIDE,V0
M1SL14Z42,M1SL14,Fashion,"MEN SLIDE MAX 14, BLACK","MEN SLIDE MAX 14, 42, BLACK",42,2,MEN,SLIDEV1,SLIDE,V0
M1SL14Z43,M1SL14,Fashion,"MEN SLIDE MAX 14, BLACK","MEN SLIDE MAX 14, 43, BLACK",43,2,MEN,SLIDEV1,SLIDE,V0
M1SL14Z44,M1SL14,Fashion,"MEN SLIDE MAX 14, BLACK","MEN SLIDE MAX 14, 44, BLACK",44,2,MEN,SLIDEV1,SLIDE,V0
M1SL15Z40,M1SL15,Fashion,"MEN SLIDE MAX 15, NAVY","MEN SLIDE MAX 15, 40, NAVY",40,2,MEN,SLIDEV1,SLIDE,V0
M1SL15Z41,M1SL15,Fashion,"MEN SLIDE MAX 15, NAVY","MEN SLIDE MAX 15, 41, NAVY",41,2,MEN,SLIDEV1,SLIDE,V0
M1SL15Z42,M1SL15,Fashion,"MEN SLIDE MAX 15, NAVY","MEN SLIDE MAX 15, 42, NAVY",42,2,MEN,SLIDEV1,SLIDE,V0
M1SL15Z43,M1SL15,Fashion,"MEN SLIDE MAX 15, NAVY","MEN SLIDE MAX 15, 43, NAVY",43,2,MEN,SLIDEV1,SLIDE,V0
M1SL15Z44,M1SL15,Fashion,"MEN SLIDE MAX 15, NAVY","MEN SLIDE MAX 15, 44, NAVY",44,2,MEN,SLIDEV1,SLIDE,V0
M1SL16Z40,M1SL16,Fashion,"MEN SLIDE MAX 16, ARMY","MEN SLIDE MAX 16, 40, ARMY",40,2,MEN,SLIDEV1,SLIDE,V0
M1SL16Z41,M1SL16,Fashion,"MEN SLIDE MAX 16, ARMY","MEN SLIDE MAX 16, 41, ARMY",41,2,MEN,SLIDEV1,SLIDE,V0
M1SL16Z42,M1SL16,Fashion,"MEN SLIDE MAX 16, ARMY","MEN SLIDE MAX 16, 42, ARMY",42,2,MEN,SLIDEV1,SLIDE,V0
M1SL16Z43,M1SL16,Fashion,"MEN SLIDE MAX 16, ARMY","MEN SLIDE MAX 16, 43, ARMY",43,2,MEN,SLIDEV1,SLIDE,V0
M1SL16Z44,M1SL16,Fashion,"MEN SLIDE MAX 16, ARMY","MEN SLIDE MAX 16, 44, ARMY",44,2,MEN,SLIDEV1,SLIDE,V0
L1ES01Z36,L1ES01,Fashion,"LADIES ELSA SURFER GIRL 1, BLACK","LADIES ELSA SURFER GIRL 1, 36, BLACK",36,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES01Z37,L1ES01,Fashion,"LADIES ELSA SURFER GIRL 1, BLACK","LADIES ELSA SURFER GIRL 1, 37, BLACK",37,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES01Z38,L1ES01,Fashion,"LADIES ELSA SURFER GIRL 1, BLACK","LADIES ELSA SURFER GIRL 1, 38, BLACK",38,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES01Z39,L1ES01,Fashion,"LADIES ELSA SURFER GIRL 1, BLACK","LADIES ELSA SURFER GIRL 1, 39, BLACK",39,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES01Z40,L1ES01,Fashion,"LADIES ELSA SURFER GIRL 1, BLACK","LADIES ELSA SURFER GIRL 1, 40, BLACK",40,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES02Z36,L1ES02,Fashion,"LADIES ELSA SURFER GIRL 2, NAVY","LADIES ELSA SURFER GIRL 2, 36, NAVY",36,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES02Z37,L1ES02,Fashion,"LADIES ELSA SURFER GIRL 2, NAVY","LADIES ELSA SURFER GIRL 2, 37, NAVY",37,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES02Z38,L1ES02,Fashion,"LADIES ELSA SURFER GIRL 2, NAVY","LADIES ELSA SURFER GIRL 2, 38, NAVY",38,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES02Z39,L1ES02,Fashion,"LADIES ELSA SURFER GIRL 2, NAVY","LADIES ELSA SURFER GIRL 2, 39, NAVY",39,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES02Z40,L1ES02,Fashion,"LADIES ELSA SURFER GIRL 2, NAVY","LADIES ELSA SURFER GIRL 2, 40, NAVY",40,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES03Z36,L1ES03,Fashion,"LADIES ELSA SURFER GIRL 3, PINK","LADIES ELSA SURFER GIRL 3, 36, PINK",36,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES03Z37,L1ES03,Fashion,"LADIES ELSA SURFER GIRL 3, PINK","LADIES ELSA SURFER GIRL 3, 37, PINK",37,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES03Z38,L1ES03,Fashion,"LADIES ELSA SURFER GIRL 3, PINK","LADIES ELSA SURFER GIRL 3, 38, PINK",38,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES03Z39,L1ES03,Fashion,"LADIES ELSA SURFER GIRL 3, PINK","LADIES ELSA SURFER GIRL 3, 39, PINK",39,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES03Z40,L1ES03,Fashion,"LADIES ELSA SURFER GIRL 3, PINK","LADIES ELSA SURFER GIRL 3, 40, PINK",40,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES04Z36,L1ES04,Fashion,"LADIES ELSA SURFER GIRL 4, OLIVE","LADIES ELSA SURFER GIRL 4, 36, OLIVE",36,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES04Z37,L1ES04,Fashion,"LADIES ELSA SURFER GIRL 4, OLIVE","LADIES ELSA SURFER GIRL 4, 37, OLIVE",37,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES04Z38,L1ES04,Fashion,"LADIES ELSA SURFER GIRL 4, OLIVE","LADIES ELSA SURFER GIRL 4, 38, OLIVE",38,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES04Z39,L1ES04,Fashion,"LADIES ELSA SURFER GIRL 4, OLIVE","LADIES ELSA SURFER GIRL 4, 39, OLIVE",39,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
L1ES04Z40,L1ES04,Fashion,"LADIES ELSA SURFER GIRL 4, OLIVE","LADIES ELSA SURFER GIRL 4, 40, OLIVE",40,2,LADIES,ELSA SURFERGRIL,ELSA SURFERGRIL,V0
M1ON08Z39,M1ON08,Fashion,"MEN ONYX Z 8, BLACK GREY","MEN ONYX Z 8, 39, BLACK GREY",39,2,MEN,ONYXV2,ONYX,V0
M1ON08Z40,M1ON08,Fashion,"MEN ONYX Z 8, BLACK GREY","MEN ONYX Z 8, 40, BLACK GREY",40,2,MEN,ONYXV2,ONYX,V0
M1ON08Z41,M1ON08,Fashion,"MEN ONYX Z 8, BLACK GREY","MEN ONYX Z 8, 41, BLACK GREY",41,2,MEN,ONYXV2,ONYX,V0
M1ON08Z42,M1ON08,Fashion,"MEN ONYX Z 8, BLACK GREY","MEN ONYX Z 8, 42, BLACK GREY",42,2,MEN,ONYXV2,ONYX,V0
M1ON08Z43,M1ON08,Fashion,"MEN ONYX Z 8, BLACK GREY","MEN ONYX Z 8, 43, BLACK GREY",43,2,MEN,ONYXV2,ONYX,V0
M1ON09Z39,M1ON09,Fashion,"MEN ONYX Z 9, NAVY BLACK","MEN ONYX Z 9, 39, NAVY BLACK",39,2,MEN,ONYXV2,ONYX,V0
M1ON09Z40,M1ON09,Fashion,"MEN ONYX Z 9, NAVY BLACK","MEN ONYX Z 9, 40, NAVY BLACK",40,2,MEN,ONYXV2,ONYX,V0
M1ON09Z41,M1ON09,Fashion,"MEN ONYX Z 9, NAVY BLACK","MEN ONYX Z 9, 41, NAVY BLACK",41,2,MEN,ONYXV2,ONYX,V0
M1ON09Z42,M1ON09,Fashion,"MEN ONYX Z 9, NAVY BLACK","MEN ONYX Z 9, 42, NAVY BLACK",42,2,MEN,ONYXV2,ONYX,V0
M1ON09Z43,M1ON09,Fashion,"MEN ONYX Z 9, NAVY BLACK","MEN ONYX Z 9, 43, NAVY BLACK",43,2,MEN,ONYXV2,ONYX,V0
M1ON11Z39,M1ON11,Fashion,"MEN ONYX Z 11, TURQUOISE BLACK","MEN ONYX Z 11, 39, TURQUOISE BLACK",39,2,MEN,ONYXV2,ONYX,V0
M1ON11Z40,M1ON11,Fashion,"MEN ONYX Z 11, TURQUOISE BLACK","MEN ONYX Z 11, 40, TURQUOISE BLACK",40,2,MEN,ONYXV2,ONYX,V0
M1ON11Z41,M1ON11,Fashion,"MEN ONYX Z 11, TURQUOISE BLACK","MEN ONYX Z 11, 41, TURQUOISE BLACK",41,2,MEN,ONYXV2,ONYX,V0
M1ON11Z42,M1ON11,Fashion,"MEN ONYX Z 11, TURQUOISE BLACK","MEN ONYX Z 11, 42, TURQUOISE BLACK",42,2,MEN,ONYXV2,ONYX,V0
M1ON11Z43,M1ON11,Fashion,"MEN ONYX Z 11, TURQUOISE BLACK","MEN ONYX Z 11, 43, TURQUOISE BLACK",43,2,MEN,ONYXV2,ONYX,V0
Z2MF01Z21,Z2MF01,Jepit,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK","BABY GIRLS COLLAB 1, 21/22, DISNEY MICKEY & FRIENDS PINK",21/22,1,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF01Z23,Z2MF01,Jepit,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK","BABY GIRLS COLLAB 1, 23/24, DISNEY MICKEY & FRIENDS PINK",23/24,1,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF01Z25,Z2MF01,Jepit,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK","BABY GIRLS COLLAB 1, 25/26, DISNEY MICKEY & FRIENDS PINK",25/26,1,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF03Z22,Z2MF03,Jepit,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN","BABY BOYS COLLAB 3, 21/22, DISNEY MICKEY & FRIENDS BROWN",21/22,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF03Z24,Z2MF03,Jepit,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN","BABY BOYS COLLAB 3, 23/24, DISNEY MICKEY & FRIENDS BROWN",23/24,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
Z2MF03Z26,Z2MF03,Jepit,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN","BABY BOYS COLLAB 3, 25/26, DISNEY MICKEY & FRIENDS BROWN",25/26,2,BABY,MICKEY & FRIENDS,MICKEY & FRIENDS,V1
M1ON10Z39,M1ON10,Fashion,"MEN ONYX Z 10, NAVY NAVY","MEN ONYX Z 10, 39, NAVY NAVY",39,2,MEN,ONYXV2,ONYX,V0
M1ON10Z40,M1ON10,Fashion,"MEN ONYX Z 10, NAVY NAVY","MEN ONYX Z 10, 40, NAVY NAVY",40,2,MEN,ONYXV2,ONYX,V0
M1ON10Z41,M1ON10,Fashion,"MEN ONYX Z 10, NAVY NAVY","MEN ONYX Z 10, 41, NAVY NAVY",41,2,MEN,ONYXV2,ONYX,V0
M1ON10Z42,M1ON10,Fashion,"MEN ONYX Z 10, NAVY NAVY","MEN ONYX Z 10, 42, NAVY NAVY",42,2,MEN,ONYXV2,ONYX,V0
M1ON10Z43,M1ON10,Fashion,"MEN ONYX Z 10, NAVY NAVY","MEN ONYX Z 10, 43, NAVY NAVY",43,2,MEN,ONYXV2,ONYX,V0
Z2PS01Z22,Z2PS01,Fashion,"BABY GIRLS PRINCESS SNOW WHITE 1, RED","BABY GIRLS PRINCESS SNOW WHITE 1, 21/22, RED",21/22,8,BABY,PRINCESS,PRINCESS,V1
Z2PS01Z24,Z2PS01,Fashion,"BABY GIRLS PRINCESS SNOW WHITE 1, RED","BABY GIRLS PRINCESS SNOW WHITE 1, 23/24, RED",23/24,8,BABY,PRINCESS,PRINCESS,V1
Z2PS01Z26,Z2PS01,Fashion,"BABY GIRLS PRINCESS SNOW WHITE 1, RED","BABY GIRLS PRINCESS SNOW WHITE 1, 25/26, RED",25/26,8,BABY,PRINCESS,PRINCESS,V1
Z2PS02Z22,Z2PS02,Fashion,"BABY GIRLS PRINCESS BELLE 2, YELLOW","BABY GIRLS PRINCESS BELLE 2, 21/22, YELLOW",21/22,8,BABY,PRINCESS,PRINCESS,V1
Z2PS02Z24,Z2PS02,Fashion,"BABY GIRLS PRINCESS BELLE 2, YELLOW","BABY GIRLS PRINCESS BELLE 2, 23/24, YELLOW",23/24,8,BABY,PRINCESS,PRINCESS,V1
Z2PS02Z26,Z2PS02,Fashion,"BABY GIRLS PRINCESS BELLE 2, YELLOW","BABY GIRLS PRINCESS BELLE 2, 25/26, YELLOW",25/26,8,BABY,PRINCESS,PRINCESS,V1
Z2PS03Z22,Z2PS03,Fashion,"BABY GIRLS PRINCESS ARIEL 3, GREEN","BABY GIRLS PRINCESS ARIEL 3, 21/22, GREEN",21/22,8,BABY,PRINCESS,PRINCESS,V1
Z2PS03Z24,Z2PS03,Fashion,"BABY GIRLS PRINCESS ARIEL 3, GREEN","BABY GIRLS PRINCESS ARIEL 3, 23/24, GREEN",23/24,8,BABY,PRINCESS,PRINCESS,V1
Z2PS03Z26,Z2PS03,Fashion,"BABY GIRLS PRINCESS ARIEL 3, GREEN","BABY GIRLS PRINCESS ARIEL 3, 25/26, GREEN",25/26,8,BABY,PRINCESS,PRINCESS,V1
Z2PS04Z22,Z2PS04,Fashion,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE","BABY GIRLS PRINCESS CINDERELLA 4, 21/22, BLUE",21/22,8,BABY,PRINCESS,PRINCESS,V1
Z2PS04Z24,Z2PS04,Fashion,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE","BABY GIRLS PRINCESS CINDERELLA 4, 23/24, BLUE",23/24,8,BABY,PRINCESS,PRINCESS,V1
Z2PS04Z26,Z2PS04,Fashion,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE","BABY GIRLS PRINCESS CINDERELLA 4, 25/26, BLUE",25/26,8,BABY,PRINCESS,PRINCESS,V1
M2SM07Z40,M2SM07,Fashion,"MEN SUMMER 7, WAVE TERRACOTTA","MEN SUMMER 7, 39/40, WAVE TERRACOTTA",39/40,8,MEN,SUMMERV2,SUMMER,V0
M2SM07Z42,M2SM07,Fashion,"MEN SUMMER 7, WAVE TERRACOTTA","MEN SUMMER 7, 41/42, WAVE TERRACOTTA",41/42,8,MEN,SUMMERV2,SUMMER,V0
M2SM07Z44,M2SM07,Fashion,"MEN SUMMER 7, WAVE TERRACOTTA","MEN SUMMER 7, 43/44, WAVE TERRACOTTA",43/44,8,MEN,SUMMERV2,SUMMER,V0
M2SM07Z46,M2SM07,Fashion,"MEN SUMMER 7, WAVE TERRACOTTA","MEN SUMMER 7, 45/46, WAVE TERRACOTTA",45/46,8,MEN,SUMMERV2,SUMMER,V0
L2SM05Z36,L2SM05,Fashion,"LADIES SUMMER 5, CAMBOJA BLACK","LADIES SUMMER 5, 35/36, CAMBOJA BLACK",35/36,8,LADIES,SUMMERV2,SUMMER,V0
L2SM05Z38,L2SM05,Fashion,"LADIES SUMMER 5, CAMBOJA BLACK","LADIES SUMMER 5, 37/38, CAMBOJA BLACK",37/38,8,LADIES,SUMMERV2,SUMMER,V0
L2SM05Z40,L2SM05,Fashion,"LADIES SUMMER 5, CAMBOJA BLACK","LADIES SUMMER 5, 39/40, CAMBOJA BLACK",39/40,8,LADIES,SUMMERV2,SUMMER,V0
L2SM05Z42,L2SM05,Fashion,"LADIES SUMMER 5, CAMBOJA BLACK","LADIES SUMMER 5, 41/42, CAMBOJA BLACK",41/42,8,LADIES,SUMMERV2,SUMMER,V0
L2SM06Z36,L2SM06,Fashion,"LADIES SUMMER 6, SUNSET NAVY","LADIES SUMMER 6, 35/36, SUNSET NAVY",35/36,8,LADIES,SUMMERV2,SUMMER,V0
L2SM06Z38,L2SM06,Fashion,"LADIES SUMMER 6, SUNSET NAVY","LADIES SUMMER 6, 37/38, SUNSET NAVY",37/38,8,LADIES,SUMMERV2,SUMMER,V0
L2SM06Z40,L2SM06,Fashion,"LADIES SUMMER 6, SUNSET NAVY","LADIES SUMMER 6, 39/40, SUNSET NAVY",39/40,8,LADIES,SUMMERV2,SUMMER,V0
L2SM06Z42,L2SM06,Fashion,"LADIES SUMMER 6, SUNSET NAVY","LADIES SUMMER 6, 41/42, SUNSET NAVY",41/42,8,LADIES,SUMMERV2,SUMMER,V0
L2SM07Z36,L2SM07,Fashion,"LADIES SUMMER 7, FLAMINGOS VIVA MAGENTA","LADIES SUMMER 7, 35/36, FLAMINGOS VIVA MAGENTA",35/36,8,LADIES,SUMMERV2,SUMMER,V0
L2SM07Z38,L2SM07,Fashion,"LADIES SUMMER 7, FLAMINGOS VIVA MAGENTA","LADIES SUMMER 7, 37/38, FLAMINGOS VIVA MAGENTA",37/38,8,LADIES,SUMMERV2,SUMMER,V0
L2SM07Z40,L2SM07,Fashion,"LADIES SUMMER 7, FLAMINGOS VIVA MAGENTA","LADIES SUMMER 7, 39/40, FLAMINGOS VIVA MAGENTA",39/40,8,LADIES,SUMMERV2,SUMMER,V0
L2SM07Z42,L2SM07,Fashion,"LADIES SUMMER 7, FLAMINGOS VIVA MAGENTA","LADIES SUMMER 7, 41/42, FLAMINGOS VIVA MAGENTA",41/42,8,LADIES,SUMMERV2,SUMMER,V0
L2SM08Z36,L2SM08,Fashion,"LADIES SUMMER 8, TURTLE TURKISH","LADIES SUMMER 8, 35/36, TURTLE TURKISH",35/36,8,LADIES,SUMMERV2,SUMMER,V0
L2SM08Z38,L2SM08,Fashion,"LADIES SUMMER 8, TURTLE TURKISH","LADIES SUMMER 8, 37/38, TURTLE TURKISH",37/38,8,LADIES,SUMMERV2,SUMMER,V0
L2SM08Z40,L2SM08,Fashion,"LADIES SUMMER 8, TURTLE TURKISH","LADIES SUMMER 8, 39/40, TURTLE TURKISH",39/40,8,LADIES,SUMMERV2,SUMMER,V0
L2SM08Z42,L2SM08,Fashion,"LADIES SUMMER 8, TURTLE TURKISH","LADIES SUMMER 8, 41/42, TURTLE TURKISH",41/42,8,LADIES,SUMMERV2,SUMMER,V0
M2SM06Z40,M2SM06,Fashion,"MEN SUMMER 6, SUNSET NAVY","MEN SUMMER 6, 39/40, SUNSET NAVY",39/40,8,MEN,SUMMERV2,SUMMER,V0
M2SM06Z42,M2SM06,Fashion,"MEN SUMMER 6, SUNSET NAVY","MEN SUMMER 6, 41/42, SUNSET NAVY",41/42,8,MEN,SUMMERV2,SUMMER,V0
M2SM06Z44,M2SM06,Fashion,"MEN SUMMER 6, SUNSET NAVY","MEN SUMMER 6, 43/44, SUNSET NAVY",43/44,8,MEN,SUMMERV2,SUMMER,V0
